Olette niin kaunis.	3
Hei.	3
Arvostan tätä todella.	0
On liian vaikeaa olla kuolevainen.	2,5
Puhuitteko eilisillasta?	6
Mitä ihmettä hän tekee?	0,6
Aivan, madame Dainty...	5,6
Niinkö? Se täytyy nähdä.	0,6
Sinulla voi olla kasvaimia.	2,5
Tapasimme vasta.	0,2
Ajattele verenpainettasi.	0,1,2
Se on kaunis.	5
Yritin vain olla kohtelias.	0,1
Sillä palkalla hän voi hankkia talon esikaupungista.	3
Sitä paitsi menen niille typerille seniori-illallisille.	1,3,6
Saat 10.	0,2
Turpa tukkoon.	0,1
Olin hullu.	2,5
Älkää olko niin salaperäinen.	1,5
Ei, kun olisitte hyvin tervetullut.	0
Mielipuolet!	0,1
Ja olemme nyt kauniita.	3
Ethän lyö häntä?	0,2,6
Hyvin hienovaraista.	1,3
Näenkö minä oikein?	0,6
Joten miksi helvetissä ravaatte Venäjällä viiden minuutin välein?	0,6
Olen pahoillani isä.	5
Yritän pysyä piilossa, Bobby, mutta hän löytää minut aina.	2,5
Fantastista.	1,6
Tämä on kamalaa.	3,6
Ai, melkein unohdin sen.	0,1,5
He eivät näyttäydy kaltaisillesi.	0,1
Äitisi on arkussa matojen syötävänä!	0,1,2
Joko hän palaa ruotuun, tai teen hänestä pienen pientä silppua.	0,1
Toivotaan, että se kestää.	0,3
Vai aukeaa ovi mukamas kumpaankin suuntaan.	0
Uskomatonta. Kävelimme hänen paikkaansa pahaa aavistamatta.	5
Tiesin, ettet uskoisi minua.	0,3
Hoitelen jokaisen, jolla oli osaa siinä.	0,1
Olet hyvä tyyppi.	3
Nouse, vartija!	0,3
Silloin ajattelee vain itseään ja omaa rakasta.	1,5
Käskin teidän maksaa!	0
Pidä hitto suusi kiinni itsesi takia.	0
Ilman FBl:n ja paikallisten apua emme onnistu siinä.	0
Kuinka unohdin Yinin?	0,6
Emme aio sallia sitä.	0
Hiljaa!	0,3,6
Jos se ei ole pöytäkirjassa, sitä ei tapahtunut.	0,6
En halua keittoa.	0,1
He saavat esittää kysymyksiä, mutta eivät ikäviä vihjailuja.	6
He sanoivat, että hän tappoi miehen 12-vuotiaana.	2,5
Hän oli eksyksissä.	5
Ehkä niin mutta minulla on hyvä vaimo.	3
Tuhmat jutut ovat OK. Jopa leffat, mutta tyttöjä en kestä.	3
Laukut sisään ja nopeasti!	0
Ei minun tietääkseni.	0,2,5
Nerokasta.	0,1
Ei kai se ole vähissä?	6
En käännä niitä.	0
Sisälle ei mennä ennen kuin annan luvan.	0
Minäkään en haluaisi tätä.	0,2
Hyppäsikö hän liikkuvasta taksista?	0,6
Se nuorukainen tunkeutui elämäämme.	3,5
Miten teit sen?	0,6
Sitä on mahdoton hyväksyä.	0
Kampanja on ainoa asia, josta sinä välität.	0
Yrititko sinä itsemurhaa?	0,1,2,6
Siitä tulee hyvä.	3
Haluatko todella tietää?	0,2,6
Yhtäkkiä jostain ilmestyi ritari. Hän ratsasti valkoisella hevosella täyttä laukkaa miekka tanassa!	0,1
Deveraux, ärsytät minua Ja olen saanut tarpeekseni.	0,1
Miksi et ilmestynyt paikalle?	6
Miksi tämä on päälläsi?	0,6
Eikö tuo ole tyttö, jota Whitey Carter etsii?	6
Äiti!	0,6
Kylmä sota jatkuu.	2,5
Tulee kovat ajat.	0,2
Chopin kärsii, muttei näytä sitä.	5
Kun Ranska hyökkää tänne, niin missä meidän Espanjan liittolaiset silloin ovat?	0,2,6
Vaikea juttu, komisario.	0
Sun pitäisi olla juhlimassa.	3
Tuhma sellainen.	0,1,3
Olen pahoillani.	1,3
Minä olen ensimmäinen ruumis.	0,5,6
Väitättekö te roisto olevanne lääkäri?	0,6
Kunnioitan minä.	0,3
Nyt hän elää Sutton Placella, saakeli. Ja minä asun vuokrataloissa.	5
Ottakaa opiksenne.	0,2
Ongelma ei olekaan sinun? Pitäisikö Hannahin relata?	0,6
Hän ei kai voi mennä muuallekaan.	0,2,5
Mitä teet ihan itseksesi?	0,6
Se ei koske sinua.	5
Nyt sinulla on rahaa pankissa ja uskollinen aviomies.	1
Hidasta tai saat nopeussakot!	0
Ivo, varoitan sinua.	0
Olette murhaajia.	1,2,5
Ystäväsi Bobby Tex yrittää saada minut hirteen.	1,2,5
Meillä oli paljon velkaa, enkä minä ollut töissä.	3,5
Sopii minulle.	0,3
Älä jätä minua!	0,2
Kuuntele nyt, Barbara.	0,3
Se on ihme, että tämä romukasa kulki aiemmin.	1,5,6
Vitut halusit.	0,1
Kohta näet uppiniskaisuutta, senkin...	0,2,5
Rocky, anteeksi paljon.	3
Tiedän sinusta ja naisestani. Hän kertoi minulle kaiken.	3
Pää kiinni, mutiainen.	3
Kunhan hän ei ole kuollut...	2,5
Sinähän niin sanoit.	0,3
Mahdollisuudet ovat valtavat.	0
Et voi saada ottelulupaa mistään valtiosta.	0
Älä päästä tyttöä helpolla!	0,2
Jenkit ottavat Danten, varrastavat hänet ja grillaavat.	2
Teillä on mukava poika, madame.	3
Muistan vain vähän lapsuudestani.	5
Perhana!	0,2
Alhaalla on kahvia.	3
Sydämeni tulee surulliseksi.	2,5
Se oli kauheaa.	3,5
Käyttäytykää kuin nunnat!	0,1
Missä olen nähnyt kasvosi ennen?	6
Jos olen oikeassa, olen ratkaissut murhan.	0,2
Kukaan ei ajattele.	0
Murhaajan tuomio!	0,1,2
Mitä sinä siitä?	6
Benham olisi päässyt pitkälle.	2,5
Mitä täällä tapahtuu?	6
Ihmiset ovat niin töykeitä.	1
Eikö kukaan halua esittää kysymyksiä minulle?	0,6
Kotijoukkue!	0,6
Irlannin hallitsija pitää tikaria Englannin sydämellä.	0,1
En tule koskaan ymmärtämään naisia.	0
Älkää rauhoitelko minua!	0
Sä paras oot	3
Mitä te teette?	0,6
Etsikää piilopaikka.	3
Minulla ei ole varaa unelmataloon!	0,1,2
Sinähän olet liian laiha.	0,1
Pärjään hyvin ilmankin.	3
Senkin pelkurinpaska.	1,3
Hän on minun!	0,3,6
Minun täytyy paeta heti!	0,2
Hän menetti kaikki potilaansa eikä mennyt toimistolle.	2,5
Sinä ja McLeod olette oivia jumalattaria.	0,1
Sinä melkein katkaisit käteni, helvetti.	0,1,3
Tämä on Kandinsky.	0
Katoa, Saatana!	0
Heitä minut ulos autosta ja aja ylitseni.	0,2
Mitä he ovat tehneet teille?	0,6
En lukisi matikkaa, ellei olisi pakko.	0,1
Edes jonkin kadun nimeä?	6
Ei sinulta kysytty, Orr.	0
Jos jatkatte ahdistelua - käsken pidättää teidät.	0,1,2
Koulun vaihto on hankalaa.	5
Jos olet paha tarpeeksi usein, kuolet.	0,2,5
Luulin, että voin olla avuksi.	0,3
Hullua puhetta.	0,1
Ainakin sinä olet tyytyväinen.	3
Olenko minä muukalainen?	3,6
Toit minut vieraaseen maahan.	0,2
Annan sinulle rannekelloni.	0,1
Voi veljet.	0,3
Dolphin!	0,6
...ja pimeys häipyi ja hän pystyi näkemään tien kotiin.	2,5
Luulin hänen olevan täällä ilmanvaihtoa korjaamassa.	0,1
Heidän on oltava täällä!	0,2
Minua se ei auta.	0
Minä juon, kun pidän hauskaa.	0,2,5
Pysy kaukana lapsestani.	3,5
Hsiao Tsing, mene takaisin uurnaasi.	0
Pidämme vain vähän hauskaa.	0,2,5
On mukavaa olla avuksi.	3
Minulle tehtiin huumetesti.	0,1
Murtomiehiä!	0,1,6
Sinä olet likainen poliisi, senkin irlantilaismulkku!	0,1
Tuo on täyttä roskaa?	0,6
Mitä asiaa teillä oli?	0,2,6
Te kaksi jäätte tänne.	0
Olemme törmänneet yllättäen sumurintamaan.	0,2
Minä en ole koskaan saanut selville, mikä kuuluu mihinkin!	0,2,6
Myöhemmin, kun olette rauhoittuneet, - Keräämme kaikki palaset kasaan.	0,2,5
Ja sinä sen toteutit.	3
Minulla meni lujaa.	0,2,5
Ei, istut nimittäin takkini päällä.	0,1
Nyt saat häipyä!	0,2
Maatamme ei voi miehittää ja puhua turvallisuudesta.	0,1,2
Sinunlaisesi kaunis nainen?	6
Mitä helvettiä tämä on, Decker?	0,6
Mitä hittoa se tarkoittaa?	0,6
Laske aseet maahan.	0,2,5
Joku, jolla on huono olutmaku.	1
Missä isäkotka on?	6
Jos mä mokaan, mä lähden.	0
Sinä olet nyt ainoa maani.	3
Auta, Ramos!	0,3
Epäluotettava gringo!	0,1,6
En niin pilvessä.	3
Jos seuraatte vielä, leikkaan kädet irti. Selvä?	0,6
Tähdet ovat tukevasti taivaankannessa ja vuokrat maksettu, ja maailmassa kaikki hyvin.	3
Miksi hän oikein tuli?	0,2,6
Jeanne, ei!	6
Painu takaisin häkkiisi Alvaradossa.	0,5
Se on ollut hienoa.	3
Oletpa sinä hauska.	0,2
Olemme ikuisessa kiitollisuudenvelassa.	3
Myöhästytkö nyt 7.54:stä?	0,6
Hienoa. Esittele paikat niin ei hukata aikaa.	0
Poika on niin häijy, ettei hän tule toimeen kenenkään kanssa.	5
Me teemme nyt niin, että sinä palaat New Yorkiin.	3
Kun sinunlaisesi ylimielinen sakemanni on ampumalinjalla.	0,1,2
Aion tehdä täydellisen raportin toimistanne.	0
Meissä on jotain hyvin vakavasti pielessä.	1
Ruby kuoli 14 vuotta sitten.	2,5
Ensin he nauravat ja suutelevat, sitten huutavat ja lyövät toisiaan.	2,5
Tämä on Suzannen ystävä Jim.	3,6
Mistä löysit hänet, Titaniciltako?	6
Maailma voi olla ihmeellinen meidänlaisillemme.	1,5
Ei mua potkita noin vain ympäriinsä.	0
Tai toisaalta en.	0,3
He tarvitsevat apua!	0,2
Hei kaikki, tässä on Barley.	0
Miltä minä näytän?	6
Ja minä vaadin, että vapautat Lapsellisen Keisarinnan! En voi.	0
Suojele häntä.	0,3
Minä myöhästyn koulusta!	0,1
Tiesin mustista vain sen, että he vihasivat minua - ja tekivät työni vaikeaksi.	1,5
Verta on vuodatettu kyllin.	0
Myöhästyin junasta.	0,3
Tyyppi alkaa epäilyttää minua.	5
En minä sitä kotiin toisi.	5
Hieno hevonen.	0,2,5
Joten kerroitte Lipranzerille murhaajan olevan steriili.	0,1
Tyttö ei siedä häntä!	0,2
Minä vihasin sinua.	0,2
Toivottavasti Jacovich ei näe.	0,1,5
Tulin seuraksenne.	3
Riittää jo, pojat.	3,5
Väitätkö, että valehtelen?	0,2,6
Tähän se loppuu.	3,5
Tuuli laantuu!	0
Minä tapan itseni.	3
Heitä kohdellaan kuin sontaa.	3
Etkö voi pakottaa minua.	0,2
Liian kuumako?	6
Te loukkaatte älykkyyttämme.	5
Tämä yksikkö tarvitsee miljoonien edestä varaosia.	0
Se suorastaan salpaa hengen, eikö?	0,6
Oletteko tarpeeksi myöhässä?	0,2,6
Yksinäinen pikku rassukka.	3,6
Leikitkö aina poliisia?	0,2,6
Rakastan venäläisiä.	1
Vauhtia, älkää pudottako sitä.	0,1
Mutta kahvikuppi oli tuusan nuuskana. Sitä ei pystynyt millään tavalla analysoimaan.	3,6
Olin saanut elämäni ensimmäisen tosi vihamiehen,	5
Tämä on helvetti maan päällä.	1,3
Kuulitteko, mitä hän sanoi autostani?	0,6
En ollut koskaan aikaisemmin tavannut Michael Tarlow'ta.	0,1,6
Suotko nyt meille viisi minuuttia?	0,6
Entäs ruma?	6
Neuvostoliittolaiset?	0,6
Ne ovat niin hitaita.	3
En voi, Lionel.	3
Että annat itsellesi anteeksi.	0,1
Meistä on tullut ongelma.	2,5
Huonolta näyttää.	3,6
New York on ihana kesällä, kun väki on poissa.	5
Kuka muka?	6
En salli, että Brennanin kaltainen poliisi menettää maineensa jonkun puertoricolaisen nilkin takia.	0,1
Halusin vain ärsyttää sinua.	0,2,5
Teen hänet perinnöttömäksi.	0,1
En ole yleensä näin heikko.	0,3
Minä en pysty tähän.	0,2
Aikataulu pettää.	5
Viisas mies juovuttaa itsensä, jos on oltava hölmöjen seurassa.	1
Tässä hotellissa on kamala palvelu!	0,3,6
Heräsin keskellä yötä nauramaan niille.	0,3
Haluat pahaa.	0,1
Haluat minun luulevan, ettet halua, että menen sinne mutta totuus onkin, ettet todella halua minun menevän sinne.	0
Se on ohi.	3
Emme pidä papeista täällä.	0,1
Tiedät myös, että ranskalainen vankila - on täynnä niiden tappamiesi hyönteisraukkojen sukulaisia.	0,1
Joo, mutta sinähän sanoit...	0
Vanhempasi tappavat minut.	0,2
Se oli kuulemma ystävällisesti tehty.	3,6
Aiotko seistä siinä ja väittää, että hän kantaa mukanaan .45:sta ja.32:sta?	0,6
Olemme seitsemän minuuttia myöhässä.	0
En voi päästää irti!	0,2
Vitut hänestä!	0,3,6
Perustuen jäljen etuosassa olevaan poikittaisviiltoon - keskimmäisen renkaan ja yläkaaren täydelliseen samankaltaisuuteen - olen varma, että Carolyn Polhemusin asunnosta - löytyneen lasin sormenjäljet ovat Rozat K. Sabichin.	0,3
Eikö kaksi vuotta oikeudessa tulisi kalliiksi?	0,6
Et siis nähnyt miestä?	0,6
Ota minut nyt!	0,2
Kaikki miehet ovat meille outoja.	1,2,5
Kuinka monta ihmistä olet jo myrkyttänyt?	2,6
Aseettomien miesten murhaaminen.	0,1
Eli sinne meidän pitäisi olla menossa?	0,6
En ehtinyt pestä tänään tukkaakaan.	3
Miehen ja vaimon välistä skandaalia - minä pelkään.	1,5
Hän oli huolissaan sinusta ja tomäytti autollaan puuhun.	1,5
Polttakaa se huora!	0
Nenäni taisi murtua.	0,2,5
Mitä tarkoitit tuolla?	0,6
Kyllä me pärjäämme.	3
Hän tarvitsi terapeuttien ja hypnotisoijien apua...	1
Hänet pumpattiin täyteen luoteja.	2,5
Vedätkö sen uudestaan esiin?	6
Sir Harry haluaa rahansa ja heti.	2,5
Unohda se.	0,2
Meidän pitää toimia heti.	0
Edes teidän vapauttamisenne ei riitä korvaamaan - tätä häpeällistä oikeudenkäyntiä.	0,1
Mitä on tapahtunut?	2,6
Miksi sinun piti lyödä?	0,2,6
Paholaisen, tajuattehan te.	0,1
Meidän on kaikkien oltava varovaisia.	0,3
Mutta sitten olisit ollut poissa.	0,2
Hän on kuolemaisillaan.	2,5
Kuulin, kun puhuit Falkorin kanssa, joten älä yritä tehdä tekosyitä.	0,1
En siedä tätä kahvia, mutta en saa muuten unta.	1,3
Tykkään tästä aseesta.	0
Miksi teit niin?	0,6
Oletko ihan kaheli?	6
Hän petti minut.	0
Mikä muilutus on?	0,6
Mikset sinä mene leikkimään sankaria omaan maailmaasi, maalainen!	0,3
Et ole hallinnassa.	0
Kaikki tulee olemaan hyvin, ok?	3,6
Tämä on sinun iltasi.	3
Janice tarvitsee munuaiskonetta.	0,6
Onneksi olkoon.	0,3
Tuntuu jo paljon paremmalta.	3
En ole ikinä nähnyt näin hullua manausta.	0,1
Ole huoleti, Kyllä sinä kasvat.	2,5
Se oli typerää ja ilkeää.	3
Poliisitarkastaja, pyydän, - että annatte minun kysyä herra Inglethorpilta yhden kysymyksen.	0,1
Pelkkä ajatus masentaa.	0,1,5
Emme tarvitse tänne ruuhka-Ramboja.	0,1
Hei, murut!	0,6
22-millinen pyörii päässä kuin Pac-Man, kunnes sitä kuolee.	0,1
Koeta hallita tunteesi.	0,3
Tämä on luumu, kovettunut luumu.	1,6
Säästä nainen lämmittämään sänkyjämme.	0,2,5
Mitä sillä tarkoitatte?	0,6
Olette luultavasti kavaltaja.	0,1
Emme voi tehdä muuta.	3
Minut on ryöstetty.	0,2
Minäkin pelkäsin kuolevani humalaisena katuojassa.	5
Mieti heikkouksiasi ja rukoile voimaa.	0,1
Olin sokissa sinä päivänä.	5
Puhuin Faithin kanssa. Hän on sairashuoneessa.	1,5
Miten täydellisen ihania.	0,1
lsä, en tiedä, mitä tekisin.	0
Vain yksi tie nautintoon.	0
Suurkiitokset.	0,1
Räjäytämme sen auki.	2,5
Äläkä puhu tietokoneista!	0,1
Voi hyvä luoja!	0,3
En minä siitä välitä.	3
Suvaitsevaisuus häviää, ja usko vaihtuu vihaan.	5
Ala tulla.	0
Menkää kauemmas!	0,2
Olemme pahoillamme isänne puolesta.	0,2,5
Voi, miten viehättävä.	0
Miksi Zharkov oli koneessa?	0,2,6
Miten niin pilaisi?	3,6
Ärsyttävä tyyppi.	3
En ollut tuntea teitä, mr Ackerman.	3
Sinä löit minua.	0,2
Se tuo parhaat puolesi esiin.	3
Minun lastani et vie.	3,5
Miten minusta tuntuu, että tämä liittyy jotenkin sinuun?	0,6
Et välitä, elänkö vai kuolenko.	0
Britit leikkikööt sen kanssa vähän.	5
Nopeampaa!	0,1
Tee muulloin mitä haluat, mutta tämä on minun filmini.	0
Hän kuoli viikko sitten.	2,5
Sinä heität lahjasi hukkaan.	5
Kuka kutsui lehdistön?	0,6
Mary!	0,3,6
Pyydän, Cam!	0,3
Minä tunnen monenlaisia miehiä.	2
Haluan, että tapaat hänet.	0
Me emme välttämättä enää koskaan näe Keisarinnaa.	0
Miksi kyselet noin typeriä?	6
Tulen ensi viikollakin.	0,3
En voi lähteä täältä.	3
Toivottavasti egosi ei kärsi.	1,5
Menkäähän siitä.	0
Peter Reynolds soitti ja onnitteli.	3
Ei se ole mikään salaisuus.	0,1
Sanoivat, että tarjoat minulle palvelusta.	0
Älä totuttaudu pitkiin ruokatunteihin.	0,1
Mitä tapahtui?	0,6
En pidä italialaisista.	0,1
On helpompi kestää se, mikä tulee pääni ulkopuolelta.	0
Hän on mahdoton ja tekee kauheuksia.	3
Kantelen sinusta isälle!	0,3
Minä itkin.	0,2
Ei ikävä kyllä ole, sir.	5,6
Nämä ovat hienoimpia nähtävyyksiä mitä tulette näkemään.	3
Ja nyt hyvät uutiset.	6
Jos kirjoitat asiasta nyt, minä paljastun.	0
Voit joutua pulaan tämän takia.	2,5
Ette kai anna heidän viedä sitä lasta oikeasti?	6
Minulle on vittu se ja sama miksi jahtaat tyyppiä, minulla on omat syyni.	0,1,3
Ihanaa ja makeaa samppanjaa!	0,3
Etkö muista minua?	0,6
Siskoni sekaantui Tiburon Mendezin asioihin.	5
Ennemmin kuolen.	0
Tiedän kaikesta vähän.	0,2,6
Olen pettynyt teihin.	0,5
Vain kolme viikkoa vanha, ja jo klassikko.	3
Veljeni näyttää unohtaneen tavat.	2,5
Voi hyvä luoja. ltse piruhan se siinä.	0,3
Hän oli kaunis Rebecca Hildreth.	6
Nämä ihmiset eivät ole luotettavia.	0,2
Kivut lähtivät mutta hän melkein kuoli.	2,5
Lounas oli erinomainen.	3
Kiehtovaa.	0
on siis tartutettu uudenlainen pilkkukuumekanta?	0,6
Miten voit juoda tuollaista paskaa?	0,1,6
Se sujui kuin rasvattu.	1,3
Ei, ole kiltti.	0,6
Jou, jou, jou!	0,6
Mies vei naisen sairaalaan.	2,5
Ilman Samia on parempi, että nämä pukumiehet - hoitavat asiat - joita emme voi ymmärtää.	0,1
En ymmärrä miksi yhtiö, joka häviää, samalla voittaa siirtojen ja poistojen muodossa.	0,1
Äitisi on tässä Noriegan kanssa!	0,1,6
Se on tosiaan aika hyvä vitsi.	1,3
Haluan yhä hänet siitä Springerin junaryöstöstä.	0,1
Mitä tällainen toope mahtaa tayloreille ja paineille - ja valheiden koneistolle?	0,1,6
Voi taivahan talikynttilät!	0,1
Minun!	0,6
Kuolette tänne ylös.	0,1,2,5
Ottakaa liha ja lähtekää.	0
Ettet halua elää täällä etkä Chicagossa etkä San Franciscossa etkä missään muuallakaan, missä ihmiset elävät päällekkäin missä heillä ei ole tilaa kävellä, hengittää eikä hymyillä.	0
Junassa on yllättävän hankala nukkua.	0,2
Ketä yritän huijata?	0,2,6
Se kalvaa minua, - aina kun ajattelen sinua...	0,5
Hän on poissa.	2,5
Voi miesraukkaani.	0,2
Jos seisoo siinä, missä Bridges oli, kokeneinkin kalastaja hukkuu varmasti.	0
Ethän sinäkään kysynyt.	0,5
Meidän suhteessamme oli koko ajan naurua, naurua ja naurua.	3
Katsotko käsiäni?	6
Te tapatte lapsia!	0
Eiväthän he tiedä hänen olevan täällä?	0,2,6
Et voi tehdä tätä.	0
Liikettäjäseniin!	0
Sääli jättää hänet tänne.	0,1
En, sinä itse sanoit niin.	3
Sepä hienoa!	0
Poikanne on sairaampi kuin tiedämme.	0,1,5
Sota oli kuitenkin muuttanut häntä.	2,5
Erityisen hauskaa.	5
Luulin, että pidät minusta.	0,2
Mitä tytön täytyy tehdä, että huomaat hänet?	0,6
Olekin kotona tänä iltana, senkin hintti.	1
Hän varasti minulta!	0,1
Olette hulluja!	0,1,6
Veljesi siis opetti sinua suutelemaan?	0,6
Olen Suzanne. Tehtäväni on ärsyyntyä.	3
Muussa tapauksessa en pelkää vain oman väkeni, - vaan myös sukulaistenne turvallisuuden puolesta.	0,1
Eihän tuossa ole järkeä.	0,3
Ei olisi pitänyt kertoa.	0,2,5,6
Olet kuin tuliterä.	0,1
Lopulta kirjoitin erään miehen elämänkerran, - ja hänet pidätettiin kapinallisena.	5
Sinähän tunnet Faithin?	3,6
Olisit voinut edes vastata!	0,2
Teidän on niin helppoa olla hyvä.	3
Olenko syonyt pähkinoitä?	0,1,6
Missä te olitte silloin, kun minulla oli vaikeaa ja kärsin?	0,6
Tämänkö siitä saa?	0,6
Hukkasin kerran autonikin.	0,1
Teitä on varoitettu hajottamasta juttua joka suuntaan.	0
Eikö joku voisi auttaa minua!	0,2
Frankista tehdään laukku.	3
Juttu on liian mutkikas meidän hoitaaksemme!	0,1
Särjet sydämeni, Bloomy.	1
Et edes laita minulle aamiaista.	0
Kaikki pahat henget, kadotkaa!	0,1,2
Luulette, että tämä on hauskaa, mutta te vain satutatte rakkaimpianne.	0
Mutta tällä haavaa minä todellakin välitän siitä!	0
Jääkylmää limua!	0
Ero on niin häpeällinen.	3
Menemme sinne Jumala puolellamme.	0
Meidän pitää lähteä heti.	0,2
Et voi tehdä tällaista.	0
Filmi vain tuntui väärältä.	3
Paskiainen pimitti asiaa, kunnes löysi työpaikan.	5
He saavat maksaa siitä.	0
He kumartavat ja hymyilevät ja viettävät yönsä jyrsien tuolit ja lattiat altamme.	3
Ei tule mitään.	0,2,5
He katosivat!	0,2
Joten anna ase minulle.	0,1
Joudun tunnustamaan, että sängyssäni oli yöllä mies.	0,1
Numerot tekevät teihin helposti vaikutuksen.	0
Se oli hemmetin hienoa.	1,5
Et saa mennä!	0,2
Miksi ihmeessä sinä sinne menit?	0,6
Pitääko minun olla mukana?	0,6
Et voi sanoa mitään niin ilkeää kuin itse sanon itselleni.	0,1
Mitä helvettiä teet huoneessani?	6
Miten vain.	0,2
Joissakin asioissa laatu on ikuista, eikö?	0,6
Sinunhan piti tulla huomenna.	0,2
Menetkö poliisin luo?	0,2,6
Olen iloinen, että meillä on tällainen suljettu johtajien kokous.	0,6
Olkaa varovaisia!	0,2
Tosi kiva.	1,3
Perseet karrelle palaneena.	0,2,5
En voinut kertoa siitä kenellekään.	0
Elämämme ovat hiuskarvan varassa.	3,5
Pitäisikö minun ruokkia muukalaista?	6
Onko hän hullu? Hän tietää, että jotain on tekeillä.	0,6
Se taisto mursi minut fyysisesti ja henkisesti.	0,1
Etkä tunne.	3
Pelkään, että hänkin rajasi pääni pois.	0
Onpa tosi vaisu ilta.	1,3
Mutta se on toinen, ikävä tarina.	3,6
Kaupat tuli!	0,2
Vihaan teitä kaikkia.	0,3
Kadotin hänet.	0,1,2
Ei ikinä!	0,3
Olette hölmöjä jos käytätte minua.	0
Hän ehdotti kolmea päivää ja kolmea paikkaa.	3
Olen sairas.	1
Ei hän ole kuollut.	2,5
Se ei kuulu sinulle.	0,5
Sehän on kauheaa.	3
Emme ole täältä.	0
Erinomainen.	3
Ei aloiteta taas tätä joutavaa keskustelua.	0
Näet painajaisia joka yö. Katso kalenteria.	0,3
Kuka vain osaa kirjoittaa koneella.	0
Hän ei ole ollut töissä Tarlow'n kuoleman jälkeen.	5
Hän odotti niin innokkaasti äitinsä vierailua.	3
Häivy täältä.	0,3
Alas vähäksi aikaa.	2,5
Käske miestesi perääntyä.	0,2,5
Tommy, tule takaisin.	0,2
Ajatelkaa kamppailua ja hänen turhia avunhuutojaan.	3
Lordi Willoughby, hän rakastaa minua!	0,3
Eikö se ole hyvä elämänasenne?	3,6
Sehän on helpotus.	0,1
Kiitos, Dorcas.	1,3
Kohtelet häntä huonosti.	1,5
Hemmetin kiva tavata.	1,3
Miksi vain istuit ja kuuntelit tuollaista?	0,6
Miten niin? - Miksi minulla olisi syitä?	0,2,6
Jonain päivänä minä laitan hänet... - Kuningas on kuningas ja sinun isäsi.	1
On kuin olisi paratiisissa...	0,2,5
Useimmat miehet eivät pärjäisi sinulle.	2,5
Kehtaatkin!	0,2
Anteeksi. Lörpöttelen liikaa.	0,1
Tykkään todella, kun hän tekee noin.	0
Ettekö aio koskaan naimisiin?	6
Ei ole syytä heittäytyä sarkastiseksi.	0,1
Alas junasta.	0,1,2,5
Kymmenet kuolivat. Onko tämä teistä parempaa elämää?	5,6
Mikä täällä haisee?	6
Lapsi parka.	0,1
Olen puhdas, komisario.	3
Muistutat erästä, jonka tunsin.	3
Ei pihaustakaan.	0,1
Sinuna en nauraisi.	2
Hänellä on niin kauniit kädet.	3
Hän tappaa minutjos hänen täytyy.	0,2,5
Meninkö liian pitkälle?	6
Mikset lopeta väitöskirjan tekemistä?	6
Älä mene, ole kiltti.	0,1
Mitä jos tämän takana oli vain yksi ihminen?	0,6
Kuulevatko ihmiset minut?	0,2,6
Ei, ne hirviöt.	0
Me kaikki seuraamme tätä kauhukertomusta mielenkiinnolla.	0,1
Kukaan ei pysty lentämään konetta.	0,2
Kaikki peruuntuu, jos heitä ei näy.	0
Evelyn, älä huuda.	2,5
Jos ryppyilette hänelle, me ryppyilemme teille.	0
Miten vain, ylennys, jolla hänestä tehdään vanhempi konstaapeli - on jo julkaistu.	6
Miksi puhut tästä nyt?	0,6
Ai sinä olet yhä täällä.	0
Olen pahoillani, Lawrence.	3
Annat huumediilerin, valehtelijan ja rikollisen vaikuttaa päätökseesi.	0,1
BMW?	6
Minulla on ollut vaikea ilta.	2,5
Suoraan takanasi!	0,3
Lopullinen ja kaiken kattava lista.	0,3,6
Enhän ala skitsoilla?	0,6
Miten aiot tappaa hänet?	0,2,6
Etkä tykkää.	0,1
Ainoa järjellinen selitys on bakteeri tai virus, - mikä saa menettämään järjen.	0,1
Sinä olet tappaja.	0,2
Ettekö hirtätä minua?	6
Ja sinä voisit opetella kielioppia.	3
Juuri tuollaisesta pidän.	0,1
Älä anna hänen määräillä sinua!	0
Tiesittekö tekin sen?	0,6
Antakaa anteeksi, Isä, sillä olen syntiä tehnyt.	0
Hakekaa tohtori paikalle.	0
Haluatko ruveta hysteeriseksi?	0,6
Miksi ärsyttää syyttäjää, varsinkaan sinun ammatissa?	0,1,6
Kun joku antaa lahjan sydämestään, - kuten te annoitte minulle tupakan, muistan sen sydämessäni.	0,1
Ehkä halusin nähdä kasvosi, paljaana, ilman suojausta - sen, mitä oikeasti tunsit. Toivoin olevani väärässä asiassa, jonka olin tiennyt koko ikäni.	0
Rakas taivaan Jumala, edes nämä ihmiset eivät voi olla niin hulluja.	1,5
On mukava nähdä heidät yhdessä, vai kuinka?	6
Kaikki on valmista.	3
Kun haen sinut luennolta ja näen sinut niiden menestyvien miesten kanssa välillä minusta tuntuu, että sinä vain tuhlaat aikaasi kanssani.	3
Osaan käyttää tätä!	0,2
Miltä hänestä mahtaa tuntua olla tanssitytön komennossa?	6
Hei, rennommin!	0,3,6
Yritän hieroa sopimusta, jonka kumpikin voisi hyväksyä.	0
Ja siinä näkyy - eläinten vertaja suuria määriä kortisonia.	1,3,6
Sisar Euphemia!	0,1,6
Äläkä sekoile kenenkään tyttöystävän kanssa.	1
Teidän takianne minä en pääse ulos!	0,2
Tytöllä on murhanhimoisia ajatuksia.	1
Minä olin hyvä...	3,5
Nyt ehkä lopetat pahan puhumisen.	0,1,5
